12.508523,41.679102,0.998587,338.3,200000
12.508523,41.679102,0.987885,338.2,200000
12.508523,41.679102,0.981464,338.3,170000
12.508523,41.679102,0.967669,338.1,360000
12.508523,41.679102,0.99274,338.5,270000
12.508523,41.679102,0.969208,338.9,200000
12.508523,41.679102,0.975786,339.4,160000
12.508523,41.679102,0.976529,340.3,370000
12.508522,41.679102,0.98126,340.7,170000
12.508522,41.679105,0.981107,341.1,370000
12.50852,41.679107,0.975337,340.3,270000
12.50852,41.679108,0.975248,339.1,330000
12.508518,41.679112,0.968168,338.4,200000
12.508517,41.679113,0.953823,337.8,200000
12.508515,41.679115,0.994203,337.2,260000
12.508513,41.679118,0.970058,337,340000
12.50851,41.679122,0.98403,337,200000
12.508507,41.679125,1.000657,337,330000
12.508503,41.679127,0.989973,336.9,360000
12.508502,41.679128,0.969786,336.9,170000
12.5085,41.679132,0.99665,337,270000
12.508497,41.679135,0.992797,336.9,360000
12.508492,41.679137,0.989736,336.7,340000
12.508487,41.679138,0.97079,336.6,200000
12.508483,41.67914,0.990672,336.5,160000
12.508482,41.679142,0.982539,336.7,200000
12.508478,41.679145,0.972512,336.5,270000
12.508477,41.679147,0.97031,336.5,200000
12.508472,41.67915,0.978796,336.8,330000
12.508468,41.679152,0.994658,336.9,200000
12.508465,41.679153,0.974763,337.4,200000
12.508463,41.679155,0.991638,338,270000
12.508455,41.679158,0.977321,338.4,340000
12.508453,41.67916,0.991046,338.4,200000
12.508453,41.679162,0.962312,338.7,200000
12.508452,41.679165,0.986179,338.6,260000
12.508452,41.679168,0.964425,338.6,340000
12.50845,41.67917,0.987016,338.4,200000
12.508445,41.679172,0.971829,338.4,210000
12.508442,41.679172,0.998429,338.3,260000
12.508432,41.679173,0.978392,338.3,340000
12.50843,41.679175,0.957314,338,200000
12.50843,41.679177,0.985687,338,200000
12.50843,41.679178,0.964121,337.7,260000
12.508425,41.679182,0.96657,337.5,340000
12.508425,41.679183,0.964699,337.1,200000
12.508422,41.679185,0.999288,336.9,160000
12.50842,41.679188,0.965456,336.7,300000
12.508412,41.679192,1.004348,336.4,340000
12.508407,41.679193,0.990266,336.3,200000
12.508408,41.679195,0.989687,336,170000
12.508407,41.679197,0.979409,335.6,300000
12.508403,41.6792,0.990878,335.4,330000
12.508402,41.679202,0.978809,335.3,200000
12.508397,41.679202,0.974318,335.2,170000
12.508392,41.679205,0.98338,335.1,260000
12.508387,41.679207,0.975263,335,370000
12.508383,41.679207,0.962825,335,200000
12.508373,41.679207,0.985668,334.7,340000
12.50834,41.679203,0.958369,334.5,430000
12.508332,41.679203,0.97118,334.2,320000
12.50833,41.679205,0.982272,334,230000
12.508327,41.679205,0.973239,333.8,440000
12.508322,41.679208,0.974014,333.5,330000
12.508318,41.67921,0.982435,333.5,230000
12.50831,41.67921,0.979262,332.9,430000
12.508305,41.679213,0.963455,332.2,330000
12.508302,41.679213,0.976673,332.3,250000
12.508295,41.679213,0.973398,332,360000
12.508293,41.679213,0.96937,332.1,270000
12.50829,41.679213,0.968718,332.4,360000
12.508285,41.679213,0.975059,332.5,360000
12.508283,41.679215,0.978624,332.7,340000
12.508283,41.679217,0.974474,332.7,200000
12.508285,41.67922,0.975912,333,260000
12.508288,41.679225,0.968004,333.2,340000
12.508295,41.67923,0.972613,333.4,200000
12.508298,41.679235,0.949524,333.4,190000
12.508303,41.67924,0.969461,333.4,270000
12.508312,41.679248,0.965908,333.5,330000
12.508313,41.679253,0.973699,333.5,200000
12.508313,41.679252,0.982427,333.4,170000
12.508312,41.679253,0.971171,333.5,300000
12.50831,41.679258,0.987826,333.6,330000
12.50831,41.67926,0.962304,333.6,200000
12.508312,41.679265,0.984155,333.7,170000
12.508312,41.679268,0.97146,333.8,300000
12.508312,41.679273,0.981678,333.9,330000
12.508313,41.679275,0.990455,334,200000
12.508317,41.679278,0.971638,334.4,170000
12.508318,41.679282,0.990505,334.7,260000
12.508323,41.679287,0.983633,334.9,370000
12.508325,41.679288,0.988394,335,200000
12.508332,41.679293,0.977885,335.3,170000
12.508335,41.679297,0.970156,335.2,260000
12.508342,41.679303,0.972725,335.2,370000
12.508343,41.679307,0.958509,335.3,170000
12.508345,41.679308,0.981787,335.2,200000
12.508347,41.67931,0.97411,335.2,260000
12.50835,41.679313,0.982902,335.2,370000
12.50835,41.679315,0.986094,335.1,170000
12.508352,41.679317,0.983813,335,200000
12.508352,41.679318,0.970597,335.2,260000
12.508352,41.679323,0.987181,335.3,380000
12.508352,41.679325,0.96573,335.6,160000
12.508352,41.679327,0.995315,336.3,200000
12.50835,41.679328,0.960024,336.6,270000
12.508352,41.679332,0.976078,337.3,360000
12.508352,41.679333,0.962042,337.2,170000
12.508352,41.679335,0.996687,336.5,200000
12.508352,41.679335,0.961121,334.8,270000
12.50835,41.679338,0.982075,333.3,330000
12.50835,41.67934,0.979952,332.2,200000
12.50835,41.679342,0.968364,331.6,200000
12.50835,41.679343,0.986646,331.7,270000
12.508352,41.679347,0.979243,331.8,330000
12.508352,41.679348,0.97245,331.9,200000
12.50835,41.67935,0.966216,332.1,200000
12.50835,41.679352,0.969847,332.5,270000
12.508347,41.679355,0.983724,332.8,340000
12.508347,41.679357,0.97304,333,200000
12.508347,41.679358,0.967985,333.3,200000
12.508347,41.67936,0.973802,333.4,260000
12.508347,41.679363,0.975703,333.5,340000
12.508347,41.679365,0.978418,333.4,200000
12.508345,41.679367,0.984006,333.4,200000
12.508345,41.679368,0.978356,333.4,260000
12.508345,41.679372,0.979387,333.6,340000
12.508343,41.679373,0.985358,333.8,200000
12.508342,41.679377,0.979774,334,510000
12.50834,41.67938,0.985576,334.6,290000
12.50834,41.679382,0.981871,334.9,200000
12.50834,41.679383,0.986888,335.2,200000
12.508342,41.679385,0.976482,335.3,270000
12.508342,41.67939,0.971985,335.5,330000
12.50834,41.679393,0.968988,335.9,380000
12.508343,41.679397,0.965432,336.5,260000
12.508343,41.6794,0.972643,337,160000
12.508343,41.679402,0.967417,337,200000
12.508343,41.679405,0.980965,337,200000
12.508337,41.679405,0.956891,337.1,200000
12.508333,41.679407,0.972257,337.1,270000
12.508328,41.67941,0.988042,337,340000
12.508325,41.679412,0.982858,336.9,200000
12.508323,41.679413,0.97306,336.8,330000
12.508312,41.679418,0.981118,336.6,430000
12.508307,41.67942,0.975593,336.5,330000
12.508307,41.679422,0.97919,336.3,240000
12.508305,41.679425,0.977814,335.9,360000
12.508305,41.679425,0.976517,335.5,270000
12.508302,41.679427,0.977551,334.8,360000
12.508298,41.679428,0.981758,334.3,370000
12.508293,41.67943,0.978142,333.8,330000
12.508287,41.679432,0.968724,333.3,200000
12.508282,41.679433,0.979171,332.9,270000
12.508272,41.679437,0.974546,332.1,330000
12.508268,41.679438,0.976374,332,200000
12.508265,41.679438,0.970866,331.9,200000
12.508262,41.67944,0.988062,332,260000
12.508252,41.679442,0.970597,332,340000
12.508248,41.679443,0.985403,332.2,200000
12.508245,41.679443,0.984797,332.5,160000
12.508243,41.679445,0.969792,332.7,300000
12.508238,41.679447,0.98928,332.7,340000
12.508237,41.679448,0.982369,332.9,190000
12.508235,41.679448,0.981174,333.1,170000
12.508233,41.67945,0.971956,333.1,300000
12.50823,41.679453,0.984405,333.5,330000
12.50823,41.679453,0.987007,333.5,200000
12.50823,41.679457,0.970323,333.5,170000
12.508228,41.679458,0.988941,333.5,270000
12.508227,41.67946,0.970961,333.6,360000
12.508225,41.679462,0.974375,333.6,200000
